City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,vilyuysk,63.7553,121.6247,13.89,75,49,2.68,RU,1717963613
366,shenjiamen,29.9576,122.298,20.57,98,100,4.15,CN,1717963614
367,laojunmiao,39.8333,97.7333,18.13,18,100,3.58,CN,1717963614
368,gazli,40.1333,63.45,32.1,16,24,5.35,UZ,1717963615
369,bintulu,3.1667,113.0333,25.24,89,83,1.14,MY,1717963615
370,matagalpa,12.9256,-85.9175,28.45,88,100,0.0,NI,1717963454
371,siwa oasis,29.2041,25.5195,32.19,23,0,4.0,EG,1717963616
372,morant bay,17.8815,-76.4093,31.79,79,100,4.89,JM,1717963616
373,boa vista,2.8197,-60.6733,24.99,88,75,2.57,BR,1717963393
374,mopti,14.6667,-4.0,39.79,19,20,2.52,ML,1717963329
375,naryn,41.4287,75.9911,10.55,69,100,0.91,KG,1717963617
376,hasaki,35.7333,140.8333,17.38,91,100,3.52,JP,1717963618
377,sitka,57.0531,-135.33,10.94,76,75,4.63,US,1717963618
378,north bend,43.4065,-124.2243,21.25,77,100,6.69,US,1717963618
379,chui,-33.6971,-53.4616,22.15,78,62,5.63,UY,1717963619
380,argo,37.6333,22.7333,25.38,47,3,0.59,GR,1717963619
381,kralendijk,12.15,-68.2667,30.99,70,75,9.26,BQ,1717963619
382,aral,40.5156,81.2636,25.59,29,100,3.86,CN,1717963620
383,ampanihy,-24.7,44.75,16.11,69,38,5.86,MG,1717963620
384,holualoa,19.6228,-155.9522,25.91,83,40,2.57,US,1717963620
385,maralal,1.0968,36.698,15.56,84,87,1.92,KE,1717963621
386,port shepstone,-30.7414,30.455,15.98,71,0,3.82,ZA,1717963621
387,prabumulih,-3.45,104.25,23.5,99,100,1.59,ID,1717963621
388,tuy hoa,13.0833,109.3,24.93,89,100,2.52,VN,1717963622
389,haenam,34.5711,126.5989,18.29,87,100,0.9,KR,1717963622
390,doka,13.5167,35.7667,26.32,61,100,2.04,SD,1717963622
391,rongelap,11.1635,166.8941,28.39,81,100,6.92,MH,1717963623
392,suntar,62.1444,117.6319,11.15,89,80,1.61,RU,1717963623
393,nago,26.5881,127.9761,24.24,90,98,1.33,JP,1717963624
394,qujing,25.4833,103.7833,16.25,94,100,0.86,CN,1717963624
395,berezovyy,51.6667,135.7,11.98,99,100,1.8,RU,1717963624
396,rolesville,35.9232,-78.4575,30.44,58,0,3.09,US,1717963624
397,la ronge,55.1001,-105.2842,9.12,76,100,4.63,CA,1717963389
398,floro,61.5996,5.0328,11.04,87,75,9.77,NO,1717963625
399,serenje,-13.2325,30.2352,11.55,91,58,3.71,ZM,1717963626
400,oistins,13.0667,-59.5333,30.05,79,40,8.75,BB,1717963626
401,assab,13.0092,42.7394,32.86,60,18,3.81,ER,1717963627
402,pithoro,25.5167,69.3833,31.98,59,35,8.86,PK,1717963627
403,praia,14.9215,-23.5087,24.3,69,20,7.2,CV,1717963627
404,bangassou,4.7413,22.8184,20.93,99,99,0.65,CF,1717963628
405,laranjeiras do sul,-25.4078,-52.4161,21.94,60,0,2.46,BR,1717963628
406,choyr,46.3611,108.3611,17.6,33,0,0.8,MN,1717963628
407,akureyri,65.6835,-18.0878,7.13,80,89,4.66,IS,1717963629
408,mikhaylovsk,45.1283,42.0256,19.12,68,0,3.0,RU,1717963629
409,svendborg,55.0598,10.6068,14.36,69,42,7.79,DK,1717963629
410,caleta de carquin,-11.0925,-77.6267,19.85,73,100,3.56,PE,1717963630
411,sikar,27.6167,75.15,33.39,15,57,1.24,IN,1717963630
412,mostaganem,35.9311,0.0892,20.86,62,8,0.71,DZ,1717963630
413,yigo village,13.5361,144.8886,27.16,88,40,4.63,GU,1717963631
414,mizan teferi,6.9833,35.5833,16.36,97,46,1.14,ET,1717963631
415,castillos,-34.1667,-53.8333,22.57,75,51,5.83,UY,1717963631
416,betio village,1.358,172.9211,28.59,73,32,5.47,KI,1717963632
417,east london,-33.0153,27.9116,15.77,66,0,2.52,ZA,1717963632
418,garoowe,8.4054,48.4845,30.0,41,56,11.42,SO,1717963632
419,toamasina,-18.1667,49.3833,20.16,86,94,7.16,MG,1717963633
420,nadi,-17.8,177.4167,20.0,83,20,0.0,FJ,1717963570
421,sol'-iletsk,51.1631,54.9918,17.57,79,19,1.39,RU,1717963633
422,beira,-19.8436,34.8389,22.37,61,0,7.48,MZ,1717963634
423,alice springs,-23.7,133.8833,4.75,93,0,2.57,AU,1717963634
424,kupang,-10.1667,123.5833,24.32,94,0,2.57,ID,1717963634
425,victorica,-36.2151,-65.4359,18.2,33,14,6.05,AR,1717963635
426,arar,30.9753,41.0381,35.01,7,0,5.14,SA,1717963635
427,ta`u,-14.2336,-169.5144,26.49,63,54,7.83,AS,1717963635
428,noumea,-22.2763,166.4572,23.89,99,100,1.71,NC,1717963212
429,semdinli,37.3051,44.5742,17.02,47,0,0.63,TR,1717963636
430,sumenep,-7.0167,113.8667,26.0,86,6,4.34,ID,1717963544
431,marabba,12.35,32.1833,32.8,43,92,6.16,SD,1717963636
432,havre,49.5833,0.3333,13.22,82,0,5.14,FR,1717963637
433,eraan,9.0629,117.7016,27.32,81,100,1.86,PH,1717963637
434,novocheboksarsk,56.111,47.4776,17.31,67,20,3.0,RU,1717963454
435,sandnessjoen,66.0217,12.6316,18.29,51,0,3.6,NO,1717963638
436,kedougou,12.5579,-12.1743,33.09,47,46,2.62,SN,1717963638
437,rabigh,22.7986,39.0349,31.22,49,4,1.49,SA,1717963639
438,auki,-8.7676,160.7034,25.4,91,100,2.09,SB,1717963639
439,yelizovo,53.1873,158.3805,13.08,67,75,2.0,RU,1717963639
440,ojinaga,29.5667,-104.4167,38.53,17,0,6.69,MX,1717963433
441,suva,-18.1416,178.4415,23.42,72,100,2.56,FJ,1717963640
442,corfu,39.62,19.9197,26.01,73,0,1.03,GR,1717963640
443,as sulayyil,20.4607,45.5779,38.14,8,0,4.1,SA,1717963641
444,tutong,4.8,114.65,25.05,88,96,1.0,BN,1717963629
445,puerto aysen,-45.4,-72.7,7.23,99,100,1.16,CL,1717963364
446,kone,-21.0595,164.8658,22.11,77,100,1.29,NC,1717963642
447,zhezqazghan,47.7833,67.7667,19.32,55,40,5.0,KZ,1717963642
448,bedele,8.456,36.353,14.18,96,89,1.72,ET,1717963642
449,nova zagora,42.4833,26.0167,24.15,54,9,2.93,BG,1717963643
450,fairfax,38.8501,-77.3497,27.03,52,75,9.26,US,1717963354
451,savelugu,9.6244,-0.8253,31.2,51,47,4.29,GH,1717963644
452,holdrege,40.4403,-99.3698,26.25,39,0,2.06,US,1717963644
453,malango,-2.9627,119.9001,19.12,100,43,0.93,ID,1717963644
454,pimentel,-6.8367,-79.9342,24.16,57,0,6.17,PE,1717963471
455,sal rei,16.1833,-22.9167,25.11,69,20,6.69,CV,1717963513
456,hualien city,23.9769,121.6044,25.52,86,46,1.73,TW,1717963645
457,kuruman,-27.4524,23.4325,8.33,55,0,3.87,ZA,1717963646
458,tekeli,44.83,78.8239,17.69,50,4,4.98,KZ,1717963646
459,nouadhibou,20.931,-17.0347,20.99,83,3,8.23,MR,1717963646
460,chippewa falls,44.9369,-91.3929,19.43,60,100,5.14,US,1717963531
461,sabang,5.8933,95.3214,29.43,73,100,8.78,ID,1717963647
462,shimoda,34.6667,138.95,17.84,97,100,3.18,JP,1717963647
463,altai,46.3722,96.2583,12.73,59,84,3.85,MN,1717963648
464,polyarnyye zori,67.3661,32.4981,11.1,85,67,0.99,RU,1717963463
465,horta,38.5333,-28.6333,20.8,88,40,7.6,PT,1717963648
466,san patricio,28.017,-97.5169,35.05,47,27,7.33,US,1717963649
467,santa cruz de barahona,18.2085,-71.1008,31.9,62,40,6.17,DO,1717963649
468,horsham,51.064,-0.3272,15.57,65,40,2.57,GB,1717963649
469,ghat,24.9647,10.1728,33.26,6,0,3.26,LY,1717963650
470,obo,5.3998,26.4869,19.52,97,100,0.81,CF,1717963650
471,miedzychod,52.5988,15.897,14.34,55,83,1.28,PL,1717963650
472,tabou,4.423,-7.3528,25.86,88,100,4.27,CI,1717963651
473,viedma,-40.8135,-62.9967,16.0,46,74,5.67,AR,1717963371
474,odda,60.0691,6.5457,10.98,100,100,1.69,NO,1717963651
475,kittila,67.6647,24.8936,13.67,71,0,4.12,FI,1717963652
476,harrison,30.4091,-89.0436,34.01,52,0,3.6,US,1717963652
477,kasumkent,41.6773,48.146,19.46,72,100,1.84,RU,1717963652
478,alaghsas,17.0187,8.0168,35.53,14,18,2.91,NE,1717963653
479,fort mcmurray,56.7268,-111.381,7.86,79,100,2.05,CA,1717963653
480,lukolela,-1.0605,17.1821,23.45,79,33,0.58,CD,1717963653
481,kumi,36.1136,128.336,20.75,89,100,0.92,KR,1717963654
482,mizque,-17.941,-65.3402,27.82,17,66,3.57,BO,1717963654
483,balqash,46.8481,74.995,24.06,49,38,5.7,KZ,1717963655
484,zaozersk,69.4005,32.4476,3.87,90,78,6.31,RU,1717963655
485,ca mau,9.1769,105.15,26.27,77,100,1.9,VN,1717963655
486,leninskoye,41.7589,69.3864,23.1,33,30,1.65,KZ,1717963656
487,kourou,5.1552,-52.6478,30.03,68,64,3.11,GF,1717963656
488,n'dalatando,-9.2978,14.9116,19.79,75,78,1.58,AO,1717963656
489,newman,37.3138,-121.0208,30.69,18,81,0.38,US,1717963656
490,arkhangel'sk,64.5401,40.5433,10.07,76,20,4.0,RU,1717963482
491,centenario,-38.8043,-68.14,18.86,32,20,3.09,AR,1717963657
492,oum hadjer,13.2954,19.6966,27.81,58,50,11.98,TD,1717963657
493,fort-shevchenko,44.5086,50.263,24.63,61,99,4.08,KZ,1717963658
494,harwich,51.9419,1.2844,14.44,34,100,0.45,GB,1717963658
495,portland,45.5234,-122.6762,25.09,58,40,1.79,US,1717963570
496,bomdila,27.25,92.4,10.63,98,97,0.41,IN,1717963659
497,san andres,12.5847,-81.7006,26.01,94,40,3.6,CO,1717963500
498,njombe,-9.3333,34.7667,10.21,94,51,3.37,TZ,1717963659
499,mugia,43.1041,-9.2179,15.51,82,27,11.06,ES,1717963660
500,solleftea,63.1667,17.2667,8.92,92,100,1.17,SE,1717963446
501,guiuan,11.0333,125.7247,29.0,77,100,3.15,PH,1717963660
502,erzincan,39.75,39.5,14.61,88,75,1.03,TR,1717963660
503,itoman,26.1247,127.6694,24.21,96,75,1.54,JP,1717963661
504,santo antonio,-6.3106,-35.4789,25.68,75,52,5.94,BR,1717963554
505,la passe,45.5549,-0.8967,21.13,80,0,6.08,FR,1717963661
506,melfort,52.8667,-104.6177,12.45,62,78,1.25,CA,1717963662
507,tobruk,32.0836,23.9764,23.25,75,0,5.27,LY,1717963662
508,awjilah,29.1081,21.2869,30.55,17,0,2.84,LY,1717963663
509,weiser,44.251,-116.9693,31.29,36,98,0.89,US,1717963663
510,shalqar,47.8333,59.6,22.97,54,0,3.17,KZ,1717963663
511,nizhneudinsk,54.9076,99.0276,12.98,95,59,2.11,RU,1717963664
512,tromso,69.6496,18.957,13.01,62,75,2.06,NO,1717963466
513,daund,18.4667,74.6,24.73,82,100,4.49,IN,1717963664
514,akwanga,8.9167,8.3833,24.77,79,56,0.91,NG,1717963665
515,kulhudhuffushi,6.6221,73.07,28.52,77,75,7.42,MV,1717963665
516,kavieng,-2.5744,150.7967,27.95,81,100,3.09,PG,1717963665
517,hamilton,39.1834,-84.5333,26.78,42,0,4.12,US,1717963439
518,greenville,35.6127,-77.3663,33.01,43,40,2.06,US,1717963459
519,midelt,32.6852,-4.7451,19.82,44,9,6.81,MA,1717963666
520,armacao de buzios,-22.7469,-41.8817,29.03,77,27,10.41,BR,1717963409
521,sisimiut,66.9395,-53.6735,1.6,99,100,2.02,GL,1717963667
522,jinghong,21.991,100.7341,22.39,99,100,0.42,CN,1717963667
523,saint-philippe,-21.3585,55.7679,20.77,83,54,4.3,RE,1717963668
524,prieska,-29.6641,22.7474,11.2,48,4,2.43,ZA,1717963668
525,novyy urgal,51.0736,132.5642,11.38,94,100,0.46,RU,1717963669
526,sakit,27.45,78.8167,34.83,14,5,3.55,IN,1717963669
527,dryden,49.7833,-92.7503,18.29,24,0,4.36,CA,1717963670
528,honggang,46.4667,124.8667,16.51,47,62,2.87,CN,1717963670
529,kargopol',61.5071,38.9456,10.43,76,100,1.87,RU,1717963670
530,san rafael,-34.6177,-68.3301,17.47,28,87,5.12,AR,1717963373
531,hilo,19.7297,-155.09,32.38,65,100,3.58,US,1717963671
532,kuantan,3.8077,103.326,25.33,90,100,1.6,MY,1717963671
533,karachi,24.9056,67.0822,29.9,70,40,5.14,PK,1717963434
534,hobyo,5.3505,48.5268,26.71,79,77,12.42,SO,1717963570
535,arawa,-6.2132,155.5367,25.56,92,99,1.36,PG,1717963672
536,aleksandrovsk,59.158,57.5624,12.11,80,75,2.58,RU,1717963673
537,salina,38.8403,-97.6114,27.23,46,0,5.66,US,1717963673
538,bakchar,57.0186,82.0711,8.83,75,0,1.68,RU,1717963673
539,tadine,-21.55,167.8833,23.22,88,100,3.19,NC,1717963674
540,emmett,43.8735,-116.4993,28.39,37,95,0.46,US,1717963479
541,wotho,10.1657,166.0102,28.45,81,100,6.81,MH,1717963674
542,west end,26.6833,-78.9667,30.99,70,0,3.01,BS,1717963674
543,dwarka,22.2394,68.9678,29.0,82,15,6.35,IN,1717963675
544,coaldale,49.7167,-112.6185,17.2,45,100,4.04,CA,1717963619
545,guilin,25.2819,110.2864,23.88,99,100,0.83,CN,1717963675
546,labytnangi,66.6572,66.4183,6.88,85,93,3.58,RU,1717963676
547,ilomantsi,62.6716,30.9328,11.5,96,100,4.51,FI,1717963676
548,treinta y tres,-33.2333,-54.3833,22.86,77,91,6.83,UY,1717963442
549,lundazi,-12.2929,33.1782,13.92,87,2,4.45,ZM,1717963677
550,boende,-0.2167,20.8667,26.75,56,100,0.62,CD,1717963677
551,urengoy,65.9667,78.3667,5.11,75,93,3.03,RU,1717963677
552,gaoual,11.75,-13.2,30.46,62,66,2.27,GN,1717963678
553,san martin de los andes,-40.1604,-71.3486,4.8,96,92,0.89,AR,1717963662
554,medicine hat,50.0501,-110.6683,18.73,44,100,1.34,CA,1717963678
555,jhinjhak,26.5667,79.7333,35.38,13,11,1.67,IN,1717963679
556,anzio,41.4853,12.6179,24.39,84,97,6.63,IT,1717963679
557,colares,38.7992,-9.4469,18.75,84,75,4.02,PT,1717963679
558,bireun,5.203,96.7009,25.65,74,100,1.52,ID,1717963680
559,mao,39.8885,4.2658,22.31,68,20,2.57,ES,1717963680
560,laizhou,37.1717,119.9214,21.81,59,24,1.0,CN,1717963680
561,pankrushikha,53.8319,80.3406,12.44,86,88,2.75,RU,1717963681
562,la libertad,-2.2333,-80.9,23.81,78,40,4.12,EC,1717963681
563,changji,44.0167,87.3167,26.44,31,0,3.0,CN,1717963681
564,joao pinheiro,-17.7425,-46.1725,24.4,42,9,2.38,BR,1717963682
565,launceston,-41.45,147.1667,1.75,93,0,3.09,AU,1717963682
566,dunedin,-45.8742,170.5036,8.78,94,100,4.47,NZ,1717963591
567,mana,5.6592,-53.7767,27.97,78,28,3.36,GF,1717963570
568,magadan,59.5667,150.8,4.74,95,100,1.5,RU,1717963683
569,luorong,24.4058,109.6086,24.68,96,100,0.21,CN,1717963683
570,rancho palos verdes,33.7445,-118.387,23.03,84,46,2.68,US,1717963684
571,manaure,11.7751,-72.4445,33.37,51,32,5.95,CO,1717963684
572,bathsheba,13.2167,-59.5167,30.34,79,40,8.75,BB,1717963684
573,igarka,67.4667,86.5833,7.23,95,72,6.26,RU,1717963685
574,smara,26.7384,-11.6719,24.47,47,0,9.57,EH,1717963630
575,vila velha,-20.3297,-40.2925,23.97,73,20,3.09,BR,1717963521
576,kruisfontein,-34.0033,24.7314,9.38,80,0,1.23,ZA,1717963685
577,nogliki,51.8333,143.1667,9.08,85,100,3.58,RU,1717963686
578,port moresby,-9.4431,147.1797,24.18,92,43,3.73,PG,1717963686
579,sierra grande,-41.606,-65.3557,16.98,29,2,3.79,AR,1717963686
580,arno,60.1167,18.6333,10.44,79,99,4.67,SE,1717963687
