City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
173,bassila,9.0081,1.6654,22.59,95,99,1.5,BJ,1717648016
174,vinh,18.6667,105.6667,29.23,79,100,1.89,VN,1717648016
175,hotan,37.0997,79.9269,25.03,18,100,2.9,CN,1717648017
176,morehead city,34.7229,-76.726,26.0,85,0,6.17,US,1717648017
177,port alfred,-33.5906,26.891,15.27,49,0,3.98,ZA,1717648017
178,sao paulo de olivenca,-3.3783,-68.8725,23.37,97,100,0.93,BR,1717648018
179,aykhal,66.0,111.5,9.14,54,100,11.07,RU,1717648018
180,kodiak,57.79,-152.4072,8.73,81,100,4.12,US,1717648019
181,al muharraq,26.2572,50.6119,36.98,22,0,1.54,BH,1717648019
182,grafton,42.207,-71.6856,20.18,90,0,5.14,US,1717648019
183,navrongo,10.8956,-1.0921,27.98,64,96,3.06,GH,1717648020
184,kamina,-8.7386,24.9906,16.63,57,8,1.66,CD,1717648020
185,stanley,54.868,-1.6985,5.43,88,0,2.57,GB,1717648020
186,jeddah,21.5169,39.2192,29.92,70,0,1.54,SA,1717647896
187,evanston,42.0411,-87.6901,23.06,61,75,2.57,US,1717647903
188,santarem,-2.4431,-54.7083,25.07,94,0,1.03,BR,1717648021
189,hwange,-18.3693,26.5019,14.6,41,0,0.32,ZW,1717648022
190,hamilton,39.1834,-84.5333,22.69,94,75,4.47,US,1717647241
191,bethel,41.3712,-73.414,21.68,81,100,1.29,US,1717648023
192,manokwari,-0.8667,134.0833,28.79,66,32,2.44,ID,1717648023
193,changling,44.2653,124.0005,27.11,34,100,9.47,CN,1717648024
194,mejit,10.2753,170.8646,28.5,80,45,6.2,MH,1717648024
195,edd,13.9297,41.6925,33.12,42,82,2.42,ER,1717648025
196,korla,41.7597,86.1469,26.35,21,0,1.72,CN,1717648025
197,danilov,58.1908,40.1717,16.86,96,84,1.8,RU,1717648025
198,chui,-33.6971,-53.4616,13.39,98,83,1.85,UY,1717648026
199,kibaya,-5.3,36.5667,15.09,85,76,2.06,TZ,1717648026
200,san patricio,28.017,-97.5169,28.94,86,71,3.24,US,1717648026
201,parvatipuram,18.7833,83.4333,34.76,47,66,0.4,IN,1717648027
202,kijang,35.2442,129.2139,21.85,69,95,3.52,KR,1717648028
203,kiunga,-6.1219,141.2906,26.4,90,100,0.4,PG,1717648028
204,hadibu,12.65,54.0333,29.22,72,92,5.6,YE,1717648028
205,galliano,29.4422,-90.2992,27.0,83,40,2.57,US,1717648029
206,lerwick,60.1545,-1.1494,8.0,90,100,8.29,GB,1717648029
207,cove,7.221,2.3402,23.84,94,100,1.41,BJ,1717648029
208,ellsworth,44.5434,-68.4195,16.83,96,100,1.54,US,1717648030
209,praia da vitoria,38.7333,-27.0667,17.64,82,20,7.73,PT,1717648030
210,kushiro,42.975,144.3747,10.53,87,75,3.09,JP,1717648030
211,iskateley,67.6803,53.1512,5.01,86,97,4.47,RU,1717648031
212,jieshi,22.8134,115.8257,26.89,82,97,2.0,CN,1717648031
213,steamboat springs,40.485,-106.8317,18.77,60,0,3.09,US,1717647911
214,gazipasa,36.2694,32.3179,26.05,47,0,2.06,TR,1717648032
215,juruti,-2.1522,-56.0922,24.47,93,19,1.92,BR,1717648032
216,ngaoundere,7.3167,13.5833,17.41,97,86,1.36,CM,1717648032
217,ulladulla,-35.35,150.4667,15.98,85,47,8.3,AU,1717648033
218,iwon-up,40.3231,128.6553,21.87,67,100,3.08,KP,1717648033
219,nikolayevsk-on-amure,53.1406,140.73,7.34,87,100,0.45,RU,1717648033
220,bubaque,11.2833,-15.8333,26.66,80,99,5.64,GW,1717648034
221,kalmunai,7.4167,81.8167,30.54,64,100,6.68,LK,1717648034
222,awjilah,29.1081,21.2869,31.48,14,0,2.89,LY,1717648034
223,minas de marcona,-15.2119,-75.1103,13.12,80,0,1.93,PE,1717648035
224,hithadhoo,-0.6,73.0833,28.1,71,100,2.56,MV,1717648035
225,san ignacio de velasco,-16.3667,-60.95,19.11,56,0,1.15,BO,1717648035
226,trincomalee,8.5711,81.2335,29.7,69,100,5.22,LK,1717648036
227,ovalle,-30.5983,-71.2003,15.28,60,100,0.7,CL,1717648036
228,badger,64.8,-147.5333,15.14,79,75,5.14,US,1717648036
229,katsuura,35.1333,140.3,25.01,67,100,4.26,JP,1717648037
230,ivins,37.1686,-113.6794,32.62,18,0,1.9,US,1717648037
231,seminole,28.7086,-81.2081,27.45,84,0,1.54,US,1717648037
232,susuman,62.7833,148.1667,17.77,24,5,0.45,RU,1717648038
233,bryne,58.7354,5.6477,8.3,92,75,3.09,NO,1717648038
234,turpan,42.9333,89.1667,32.29,10,0,2.61,CN,1717648038
235,talnakh,69.4865,88.3972,-2.11,91,98,4.45,RU,1717647796
236,belmonte,-15.8631,-38.8828,22.83,87,21,2.64,BR,1717648039
237,akom ii,2.7833,10.5667,21.25,99,99,0.6,CM,1717648039
238,orlandia,-20.7203,-47.8867,18.08,62,0,2.33,BR,1717648040
239,aasiaat,68.7098,-52.8699,0.28,95,100,1.19,GL,1717648040
240,nar'yan-mar,67.6713,53.087,5.06,86,97,4.47,RU,1717648040
241,nadym,65.5333,72.5167,2.76,98,100,3.19,RU,1717648041
242,sasso marconi,44.3995,11.2495,18.61,78,0,2.06,IT,1717648041
243,al qusayr,34.5091,36.5798,30.54,18,0,1.23,SY,1717648042
244,sombrio,-29.1139,-49.6167,18.32,94,39,1.75,BR,1717648043
245,waddan,29.1614,16.139,23.83,55,1,5.68,LY,1717648043
246,bandar lampung,-5.4254,105.258,31.01,62,9,1.68,ID,1717648044
247,concepcion,-36.827,-73.0498,12.89,100,100,7.2,CL,1717648044
248,princeville,45.7668,-61.2985,9.81,96,100,3.09,CA,1717648044
249,antsiranana,-12.2787,49.2917,23.42,68,20,3.09,MG,1717648044
250,bereznik,62.8551,42.7072,17.68,71,74,3.13,RU,1717648045
251,chibougamau,49.9168,-74.3659,21.79,60,75,3.6,CA,1717648045
252,tura,25.5198,90.2201,24.14,93,100,1.59,IN,1717648046
253,tual,-5.6667,132.75,26.92,83,88,9.25,ID,1717648046
254,illizi,26.4833,8.4667,29.89,23,0,2.26,DZ,1717648046
255,aladag,37.5485,35.396,27.17,38,0,3.47,TR,1717648047
256,kruisfontein,-34.0033,24.7314,10.58,70,0,2.85,ZA,1717648047
257,mount isa,-20.7333,139.5,18.87,37,0,6.69,AU,1717648048
258,tindouf,27.6711,-8.1474,19.25,72,0,6.17,DZ,1717648048
259,pemangkat,1.1667,108.9667,30.66,66,55,3.19,ID,1717648049
260,tsiombe,-25.3,45.4833,19.32,75,0,1.68,MG,1717648049
261,bima,-8.4667,118.7167,30.68,64,70,1.99,ID,1717648049
262,cockburn town,21.4612,-71.1419,27.96,85,26,6.81,TC,1717648050
263,lowestoft,52.4752,1.7516,9.45,81,100,3.16,GB,1717648050
264,ola,59.5833,151.2833,18.41,78,95,2.5,RU,1717648050
265,zimovniki,47.1483,42.4633,25.96,46,52,4.31,RU,1717648051
266,butte,39.6499,-121.5677,32.01,36,0,0.0,US,1717648051
267,tralee,52.2704,-9.7026,7.19,83,12,2.75,IE,1717648010
268,fort mcmurray,56.7268,-111.381,12.73,87,75,2.57,CA,1717648052
269,frenda,35.0654,1.0495,18.43,48,99,1.89,DZ,1717648052
270,argostolion,38.1811,20.489,21.04,73,0,1.03,GR,1717648053
271,san antonio de pale,-1.4014,5.6325,24.95,85,98,5.76,GQ,1717648053
272,mahdia,35.5047,11.0622,19.97,79,0,4.94,TN,1717648054
273,kurmuk,10.55,34.2833,23.02,87,89,0.62,SD,1717648054
274,ust'-kut,56.7938,105.7672,13.02,31,56,2.68,RU,1717648054
275,chonchi,-42.6128,-73.8092,10.62,95,100,2.32,CL,1717648055
276,anantapur,14.6833,77.6,25.12,86,100,5.7,IN,1717648055
277,keflavik,64.0049,-22.5624,5.24,65,40,6.17,IS,1717648055
278,silver springs,29.1044,-82.0206,27.18,91,55,2.5,US,1717648056
279,teknaf,20.8624,92.3058,29.05,80,97,1.55,BD,1717648056
280,alaghsas,17.0187,8.0168,30.49,31,94,2.31,NE,1717648056
281,vegreville,53.5001,-112.0518,13.3,48,3,4.63,CA,1717648039
282,cooper's town,26.8667,-77.5167,27.32,78,0,6.3,BS,1717648057
283,alice springs,-23.7,133.8833,13.75,54,40,7.2,AU,1717648057
284,cova figueira,14.8905,-24.2934,17.99,79,57,3.51,CV,1717648058
285,kajiado,-1.8524,36.7768,14.48,93,55,2.68,KE,1717648058
286,prairie grove,35.9759,-94.3177,18.37,90,0,0.0,US,1717648059
287,yengema,8.7167,-11.1667,22.07,100,100,1.14,SL,1717648059
288,harper,4.375,-7.7169,25.62,85,99,2.32,LR,1717648059
289,colares,38.7992,-9.4469,17.09,82,58,4.92,PT,1717648060
290,amga,60.8953,131.9608,14.09,35,51,3.78,RU,1717648060
291,chyorny yar,48.0624,46.1091,27.62,30,35,3.81,RU,1717648061
292,grossenkneten,52.95,8.2667,8.84,83,75,2.74,DE,1717648061
293,new norfolk,-42.7826,147.0587,13.84,60,0,0.57,AU,1717648062
294,preobrazheniye,42.9019,133.9064,15.56,84,87,2.5,RU,1717648062
295,slonim,53.0867,25.3219,14.54,90,10,1.88,BY,1717648062
296,faya-largeau,17.9257,19.1043,34.11,12,2,5.66,TD,1717648063
297,kasongo-lunda,-6.4667,16.8167,18.93,78,98,0.62,CD,1717648063
298,salinopolis,-0.6136,-47.3561,26.33,86,28,4.09,BR,1717648064
299,lubang,13.8584,120.124,29.23,69,100,1.34,PH,1717648064
300,saint-pierre,-21.3393,55.4781,21.82,68,0,5.14,RE,1717647969
301,doffing,26.2745,-98.3858,29.32,82,75,4.63,US,1717648065
302,shilka,51.85,116.0333,16.84,85,99,4.06,RU,1717648065
303,palikir - national government center,6.9248,158.1611,30.47,79,100,5.14,FM,1717648066
304,walvis bay,-22.9575,14.5053,13.94,77,0,3.16,NA,1717648066
305,kristiansund,63.1115,7.732,8.36,81,51,2.57,NO,1717648066
306,muynoq,43.7683,59.0214,30.45,11,4,2.9,UZ,1717648067
307,placido de castro,-10.3353,-67.1856,22.66,68,48,0.25,BR,1717648067
308,kangding,30.0513,101.9603,21.33,69,68,1.52,CN,1717648068
309,ulsteinvik,62.3432,5.8487,10.42,75,96,4.02,NO,1717648068
310,portland,45.5234,-122.6762,19.32,58,20,3.09,US,1717647935
311,egilsstadir,65.2653,-14.3948,2.95,75,100,10.8,IS,1717648069
312,usinsk,65.9939,57.5281,6.15,72,29,7.15,RU,1717648069
313,tazovsky,67.4667,78.7,0.7,95,97,1.46,RU,1717648069
314,mahina,-17.5065,-149.489,27.87,74,20,3.09,PF,1717648070
315,klyuchi,52.2667,79.1667,25.33,42,100,8.44,RU,1717648070
316,greymouth,-42.4667,171.2,11.44,81,15,1.34,NZ,1717648070
317,ruteng,-8.6136,120.4721,21.1,88,84,0.53,ID,1717648071
318,kourou,5.1552,-52.6478,25.03,93,92,2.29,GF,1717648071
319,chifeng,42.2683,118.9636,28.4,31,100,6.89,CN,1717648071
320,malango,-2.9627,119.9001,23.54,83,88,0.63,ID,1717648072
321,berezovyy,51.6667,135.7,16.26,57,94,1.43,RU,1717648072
322,tegueste,28.5167,-16.3167,17.64,89,100,4.63,ES,1717648072
323,enewetak,11.3474,162.3373,27.92,80,38,8.14,MH,1717648073
324,bandon,51.7469,-8.7425,8.77,90,5,2.63,IE,1717648073
325,darwin,-12.4611,130.8418,27.99,35,0,6.17,AU,1717648073
326,flying fish cove,-10.4217,105.6791,27.82,78,100,6.17,CX,1717648074
327,selfoss,63.9331,-20.9971,4.47,58,100,2.65,IS,1717648074
328,fonte boa,-2.4959,-66.2662,23.34,99,100,1.17,BR,1717648074
329,den burg,53.0542,4.7972,12.99,82,100,3.09,NL,1717648075
330,labytnangi,66.6572,66.4183,1.32,90,90,0.25,RU,1717648075
331,pointe aux piments,-20.0628,57.5131,23.62,78,11,7.47,MU,1717648076
332,lagunas,-5.2269,-75.6753,23.35,90,98,0.32,PE,1717648076
333,pasuquin,18.3328,120.6177,30.97,79,75,3.09,PH,1717648076
334,richards bay,-28.783,32.0377,15.44,55,0,2.69,ZA,1717648077
335,nova sintra,14.8667,-24.7167,23.71,81,74,4.02,CV,1717648077
336,weligama,5.9667,80.4167,28.27,81,85,3.78,LK,1717648077
337,cannonvale,-20.2833,148.7,23.1,49,100,2.5,AU,1717648078
338,khandyga,62.6667,135.6,17.52,36,52,1.64,RU,1717648078
339,tsimlyansk,47.6461,42.1019,22.36,65,99,3.41,RU,1717648078
340,yanykurgan,43.915,67.2481,32.28,11,66,4.69,KZ,1717648079
341,poyarkovo,49.6,128.6833,26.09,44,25,2.65,RU,1717648079
342,kayangel,8.0823,134.7173,28.83,74,56,4.15,PW,1717648079
343,sigli,5.3848,95.9609,29.15,60,100,1.36,ID,1717648080
344,tadjourah,12.0,42.5,31.37,42,97,1.04,DJ,1717648080
345,al kharijah,25.4514,30.5464,27.6,25,0,3.45,EG,1717648081
346,huarmey,-10.0681,-78.1522,18.17,85,17,2.34,PE,1717648081
347,brisas de zicatela,15.8369,-97.0419,27.76,72,100,4.3,MX,1717648081
348,la paz,-16.5,-68.15,7.54,43,0,2.57,BO,1717647831
349,berdigestyakh,62.0989,126.6992,17.83,31,0,5.24,RU,1717648082
350,taroa,8.7058,171.2275,28.22,79,44,5.66,MH,1717648083
351,okha,53.5739,142.9478,7.92,70,95,3.13,RU,1717648083
352,oranjemund,-28.55,16.4333,12.79,86,9,6.59,NA,1717648083
353,international falls,48.6011,-93.411,15.1,67,100,3.09,US,1717648084
354,bushehr,28.9684,50.8385,31.05,62,0,3.09,IR,1717648084
355,madang,-5.2246,145.7966,27.66,79,100,0.16,PG,1717648084
356,kanniyakumari,8.0833,77.5667,28.25,80,100,5.8,IN,1717648085
357,cole harbour,44.6724,-63.4751,13.66,89,23,0.51,CA,1717647964
358,shingu,33.7333,135.9833,22.61,63,100,2.24,JP,1717648085
359,discovery bay,37.9085,-121.6002,31.72,46,0,6.69,US,1717648086
360,laojunmiao,39.8333,97.7333,18.61,25,29,1.69,CN,1717648087
361,karpinsk,59.7654,60.0085,12.47,98,100,1.31,RU,1717648087
362,naze,28.3667,129.4833,19.51,86,100,1.67,JP,1717648087
363,pak phanang,8.3511,100.202,34.01,51,87,0.9,TH,1717648088
364,wenatchee,47.4235,-120.3103,21.16,36,0,5.66,US,1717648018
365,port saint john's,-31.6229,29.5448,15.36,50,0,3.12,ZA,1717648088
366,manosque,43.8288,5.7869,13.05,88,73,2.05,FR,1717648089
367,tshabong,-26.05,22.45,6.14,56,0,6.72,BW,1717648090
368,at taj,24.2049,23.2857,26.38,17,1,3.82,LY,1717648090
369,akwatia,6.0402,-0.8088,22.96,99,98,0.63,GH,1717648091
370,deqen,29.9618,90.7188,13.86,45,81,3.03,CN,1717648091
371,roschinskiy,53.2669,40.0039,18.32,85,99,3.44,RU,1717648091
372,bahia blanca,-38.7196,-62.2724,11.66,68,98,3.58,AR,1717648092
373,cadale,2.7603,46.3222,27.02,83,90,7.61,SO,1717648092
374,pitkyaranta,61.5734,31.4792,16.4,67,50,0.36,RU,1717648093
375,iquique,-20.2208,-70.1431,16.02,79,0,2.39,CL,1717648093
376,norfolk,42.1668,-71.2495,21.08,88,75,0.45,US,1717647966
377,afif,23.9065,42.9172,31.43,10,0,4.62,SA,1717648094
378,birzai,56.2,24.75,14.12,86,14,2.76,LT,1717648094
379,lusambo,-4.9667,23.45,20.82,93,98,0.69,CD,1717648095
380,beidao,34.5686,105.8933,19.57,75,100,2.33,CN,1717648095
381,machico,32.7,-16.7667,20.95,83,20,4.12,PT,1717648096
382,wellington,-41.2866,174.7756,13.92,82,75,6.69,NZ,1717647927
383,neiafu,-18.65,-173.9833,26.38,61,40,3.6,TO,1717648096
384,el calafate,-50.3408,-72.2768,0.64,95,100,0.86,AR,1717648097
385,letterkenny,54.95,-7.7333,3.35,91,11,1.91,IE,1717648019
386,vangaindrano,-23.35,47.6,19.84,92,12,1.04,MG,1717648097
387,mournies,35.4764,24.0092,38.04,69,20,2.06,GR,1717648098
388,vanino,49.0869,140.2543,18.85,50,8,3.37,RU,1717648098
389,soyaux,45.65,0.2,12.33,85,0,0.0,FR,1717648099
390,camalu,30.85,-116.0667,15.88,86,7,2.5,MX,1717648099
391,kenora,49.8167,-94.4337,13.54,82,75,5.14,CA,1717648099
392,west bay,19.3667,-81.4167,29.48,84,40,4.18,KY,1717648100
393,hoi an,15.8794,108.335,34.98,59,100,4.91,VN,1717648100
394,conception bay south,47.4999,-52.9981,9.07,99,100,2.4,CA,1717648101
395,lindsdal,56.7333,16.3,12.7,82,2,3.09,SE,1717648101
396,tilcara,-23.5776,-65.3509,11.23,7,100,4.66,AR,1717648101
397,bamboo flat,11.7,92.7167,30.05,79,75,5.66,IN,1717648102
398,kirakira,-10.4544,161.9205,29.0,71,44,6.05,SB,1717648102
399,fort st. john,56.2499,-120.8529,12.94,35,20,8.75,CA,1717648102
400,carutapera,-1.195,-46.02,24.52,93,13,2.18,BR,1717648103
401,puke,42.0444,19.8997,12.7,84,0,3.48,AL,1717648103
402,bodaybo,57.8506,114.1933,5.56,98,100,1.77,RU,1717648104
403,rio rico,31.4715,-110.9765,30.8,25,0,4.12,US,1717648104
404,itapage,-3.6867,-39.5861,21.38,91,7,1.22,BR,1717648104
405,sittwe,20.15,92.9,28.46,79,100,1.74,MM,1717647882
406,mossel bay,-34.1831,22.146,11.96,67,1,5.51,ZA,1717648105
407,nuuk,64.1835,-51.7216,3.34,100,100,9.26,GL,1717647840
408,vashkivtsi,48.3849,25.5102,15.5,87,1,1.39,UA,1717648106
409,polyarnyy,69.1989,33.4478,8.23,77,85,0.71,RU,1717648050
410,pimentel,-6.8367,-79.9342,19.16,82,0,4.63,PE,1717648106
411,ngerengere,-6.75,38.1167,20.16,96,19,0.95,TZ,1717648107
412,sabang,5.8933,95.3214,28.7,75,100,0.77,ID,1717648107
413,revda,56.801,59.9303,19.89,69,35,3.46,RU,1717648108
414,weinan,34.5036,109.5089,28.28,41,100,2.75,CN,1717648108
415,kencong,-8.2833,113.3667,28.49,69,38,3.87,ID,1717648108
416,haciqabul,40.0408,48.9445,26.11,44,0,2.02,AZ,1717648108
417,rosetta,31.4044,30.4164,24.97,80,0,2.88,EG,1717648109
418,castillos,-34.1667,-53.8333,13.16,98,83,1.23,UY,1717648109
419,arkhangel'sk,64.5401,40.5433,10.07,87,75,3.0,RU,1717648109
420,havre,49.5833,0.3333,9.87,87,20,2.06,FR,1717648110
421,queenstown,-31.8976,26.8753,6.13,55,0,2.61,ZA,1717648110
422,fiambala,-27.6871,-67.6149,14.91,27,61,2.32,AR,1717648111
423,zhirnov,48.1709,41.1261,23.51,58,79,3.75,RU,1717648111
424,togur,58.3631,82.8265,12.3,71,99,2.24,RU,1717648112
425,matadi,-5.8167,13.45,19.72,96,99,1.3,CD,1717648112
426,xining,36.6167,101.7667,15.43,56,99,2.38,CN,1717648112
427,general ramirez,-32.176,-60.2008,13.91,94,96,3.1,AR,1717648113
428,oriximina,-1.7656,-55.8661,24.29,94,18,1.47,BR,1717648113
429,east london,-33.0153,27.9116,14.52,51,0,4.63,ZA,1717648114
430,pontes e lacerda,-15.2261,-59.3353,18.94,54,1,0.8,BR,1717648101
431,joypur hat,25.0943,89.0217,31.94,66,20,3.97,BD,1717648115
432,janakpur,26.7183,85.9065,35.33,43,0,4.36,NP,1717648115
433,howrah,22.5892,88.3103,35.0,71,40,0.0,IN,1717648115
434,calama,-22.4667,-68.9333,5.27,16,0,8.75,CL,1717648116
435,fauske,67.2588,15.3918,10.02,90,92,3.54,NO,1717648116
436,mitsamiouli,-11.3847,43.2844,26.0,70,16,2.04,KM,1717648116
437,oshawa,43.9001,-78.8496,21.3,94,100,2.57,CA,1717647951
438,monteagudo,-19.8167,-63.9833,12.79,86,1,1.09,BO,1717648117
439,fortuna,40.5982,-124.1573,13.53,89,75,3.6,US,1717648118
440,mogocha,53.7333,119.7667,27.26,28,9,4.53,RU,1717648118
441,lagoa,39.05,-27.9833,16.85,72,78,10.07,PT,1717648119
442,holualoa,19.6228,-155.9522,25.91,79,75,5.14,US,1717647883
443,moapa valley,36.5805,-114.4703,34.15,12,0,2.13,US,1717648120
444,krychaw,53.6945,31.7099,15.53,95,61,3.74,BY,1717648120
445,huillapima,-28.7253,-65.9787,13.64,51,79,2.26,AR,1717648120
446,sisimiut,66.9395,-53.6735,2.48,96,100,0.81,GL,1717648121
